serial,setting,dataset_name,method,n_cluster_ratio,extractor_layer,model_name_extractor,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
40,,aircraft_pl,hiresnet50.in21k_miil,50.0,-1.0,hiresnet50.in21k_miil,91.1521,1.261,92.52925292529252,0.0001,88.38883888388838,1.3833526352039687,-3.7690320371161667,91.1521\pm{1.261},91.1521+-1.261
40,,aircraft_pl,hiresnet50.in21k_miil,70.0,-1.0,hiresnet50.in21k_miil,91.1011,1.2725,92.67926792679268,0.0001,88.86888688868886,1.3967597961352056,-3.8034234416290507,91.1011\pm{1.2725},91.1011+-1.2725
40,,cars_pl,hiresnet50.in21k_miil,25.0,-1.0,hiresnet50.in21k_miil,,,,,,,,nan\pm{nan},nan+-nan
40,,cub_pl,hiresnet50.in21k_miil,25.0,-1.0,hiresnet50.in21k_miil,86.1046,2.4909,88.6434242319641,0.01,80.87676907145323,2.8928416513908175,-7.443679996304688,86.1046\pm{2.4909},86.1046+-2.4909
40,,cub_pl,hiresnet50.in21k_miil,50.0,-1.0,hiresnet50.in21k_miil,86.2634,2.6493,88.76423886779428,0.01,80.89402830514325,3.0712007151534753,-7.917252246080387,86.2634\pm{2.6493},86.2634+-2.6493
40,,cub_pl,hiresnet50.in21k_miil,70.0,-1.0,hiresnet50.in21k_miil,,,,,,,,nan\pm{nan},nan+-nan
40,,aircraft_pl,hiresnet50.a1_in1k,25.0,-1.0,hiresnet50.a1_in1k,89.0369,2.7357,91.83918391839184,0.0005,83.1983198319832,3.072522022332581,-8.17631020144559,89.0369\pm{2.7357},89.0369+-2.7357
40,,aircraft_pl,hiresnet50.a1_in1k,50.0,-1.0,hiresnet50.a1_in1k,88.9859,2.4247,91.53915391539154,0.0001,84.03840384038403,2.72483592753931,-7.246910846385127,88.9859\pm{2.4247},88.9859+-2.4247
40,,aircraft_pl,hiresnet50.a1_in1k,70.0,-1.0,hiresnet50.a1_in1k,89.0429,2.6436,91.74917491749174,0.0005,83.67836783678368,2.9688499157146984,-7.900962067771821,89.0429\pm{2.6436},89.0429+-2.6436
40,,cars_pl,hiresnet50.a1_in1k,25.0,-1.0,hiresnet50.a1_in1k,91.2523,1.4332,92.86158438005224,0.0001,88.40940181569457,1.570554452480572,-4.283797135684663,91.2523\pm{1.4332},91.2523+-1.4332
40,,cars_pl,hiresnet50.a1_in1k,50.0,-1.0,hiresnet50.a1_in1k,91.4948,1.3604,93.01081954980724,0.0001,88.63325457032707,1.4868999689087343,-4.066441196029773,91.4948\pm{1.3604},91.4948+-1.3604
40,,cars_pl,hiresnet50.a1_in1k,70.0,-1.0,hiresnet50.a1_in1k,91.6249,1.3514,92.998383285661,0.0001,89.01877875886083,1.4749559684858093,-4.0395297736632765,91.6249\pm{1.3514},91.6249+-1.3514
40,,cub_pl,hiresnet50.a1_in1k,25.0,-1.0,hiresnet50.a1_in1k,83.476,1.98,85.41594753192959,0.0001,79.84121505005177,2.3719171022879553,-5.916226077644324,83.476\pm{1.98},83.476+-1.98
40,,cub_pl,hiresnet50.a1_in1k,50.0,-1.0,hiresnet50.a1_in1k,82.6251,2.3907,85.15705902657922,5e-06,78.04625474628926,2.893438642515401,-7.143187884879979,82.6251\pm{2.3907},82.6251+-2.3907
40,,cub_pl,hiresnet50.a1_in1k,70.0,-1.0,hiresnet50.a1_in1k,83.1049,2.0547,84.98446668967898,5e-05,79.53054884363134,2.4724573972230703,-6.139477849242547,83.1049\pm{2.0547},83.1049+-2.0547
40,,aircraft_pl,hiresnet50.tv2_in1k,25.0,-1.0,hiresnet50.tv2_in1k,91.6112,0.9763,92.61926192619262,0.0001,89.94899489948995,1.0657383856013578,-2.918348544672506,91.6112\pm{0.9763},91.6112+-0.9763
40,,aircraft_pl,hiresnet50.tv2_in1k,50.0,-1.0,hiresnet50.tv2_in1k,91.5362,0.9127,92.82928292829284,0.03,90.06900690069007,0.9971135000644372,-2.7281869004148303,91.5362\pm{0.9127},91.5362+-0.9127
40,,aircraft_pl,hiresnet50.tv2_in1k,70.0,-1.0,hiresnet50.tv2_in1k,91.5722,1.0486,93.009300930093,0.03,89.43894389438944,1.1450807796982363,-3.134274707699855,91.5722\pm{1.0486},91.5722+-1.0486
40,,cars_pl,hiresnet50.tv2_in1k,25.0,-1.0,hiresnet50.tv2_in1k,92.8765,0.7622,93.93110309662976,0.03,91.77962939932844,0.8206241287820146,-2.278294860031608,92.8765\pm{0.7622},92.8765+-0.7622
40,,cars_pl,hiresnet50.tv2_in1k,50.0,-1.0,hiresnet50.tv2_in1k,92.7907,0.8145,94.16739211540852,0.03,91.69257555030468,0.877793192972927,-2.434753351764675,92.7907\pm{0.8145},92.7907+-0.8145
40,,cars_pl,hiresnet50.tv2_in1k,70.0,-1.0,hiresnet50.tv2_in1k,92.9163,0.8059,94.03059320979978,0.01,91.82937445591344,0.8672963159448766,-2.4089060798515765,92.9163\pm{0.8059},92.9163+-0.8059
40,,cub_pl,hiresnet50.tv2_in1k,25.0,-1.0,hiresnet50.tv2_in1k,83.5934,1.9788,86.36520538488091,0.03,79.39247497411115,2.3672268013176354,-5.912861882574588,83.5934\pm{1.9788},83.5934+-1.9788
40,,cub_pl,hiresnet50.tv2_in1k,50.0,-1.0,hiresnet50.tv2_in1k,83.7142,2.132,86.86572316189161,0.03,79.73765964791163,2.5467395486191142,-6.370479535799009,83.7142\pm{2.132},83.7142+-2.132
40,,cub_pl,hiresnet50.tv2_in1k,70.0,-1.0,hiresnet50.tv2_in1k,83.7642,2.214,86.77942699344149,0.03,79.30617880566103,2.6431703169866405,-6.615662790840107,83.7642\pm{2.214},83.7642+-2.214
40,,aircraft_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,25.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,91.2781,1.5392,93.06930693069307,0.03,88.5088508850885,1.686255918886113,-4.600685939485506,91.2781\pm{1.5392},91.2781+-1.5392
40,,aircraft_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,50.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,91.5032,1.5578,93.54935493549355,0.01,88.62886288628863,1.7024917029712112,-4.656475709182349,91.5032\pm{1.5578},91.5032+-1.5578
40,,aircraft_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,70.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,91.2571,1.7513,93.33933393339332,0.03,87.36873687368737,1.9190835442442107,-5.23471061205818,91.2571\pm{1.7513},91.2571+-1.7513
40,,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,25.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,90.5086,4.518,94.29175475687104,0.03,80.238776271608,4.991833459819652,-13.504203871797326,90.5086\pm{4.518},90.5086+-4.518
40,,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,50.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,91.2983,3.2708,94.14251958711604,0.03,84.66608630767317,3.582590028094458,-9.776710416066468,91.2983\pm{3.2708},91.2983+-3.2708
40,,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,70.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,90.9899,3.8153,94.26688222857854,0.03,82.99962691207561,4.19312899687448,-11.404043702805335,90.9899\pm{3.8153},90.9899+-3.8153
40,,cub_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,25.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,81.4904,6.2729,85.45046599930963,0.03,65.80945806006213,7.697685900222393,-18.741655326249784,81.4904\pm{6.2729},81.4904+-6.2729
40,,cub_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,50.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,81.1961,4.9336,85.51950293406972,0.03,69.08871246116672,6.076206818983979,-14.740160427448819,81.1961\pm{4.9336},81.1961+-4.9336
40,,cub_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,70.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,80.5316,6.3895,85.67483603727995,0.03,63.80738695201933,7.9341630864841015,-19.089180095853216,80.5316\pm{6.3895},80.5316+-6.3895
40,,aircraft_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,25.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.1191,1.5442,93.66936693669366,0.03,89.07890789078908,1.6946775603660382,-4.615578652687661,91.1191\pm{1.5442},91.1191+-1.5442
40,,aircraft_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,50.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.2421,1.5077,93.21932193219322,0.01,88.68886888688868,1.6524112556564048,-4.506561278601575,91.2421\pm{1.5077},91.2421+-1.5077
40,,aircraft_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,70.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.2871,1.4288,93.3993399339934,0.01,88.86888688868886,1.5651632508827988,-4.2707261416909965,91.2871\pm{1.4288},91.2871+-1.4288
40,,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,25.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.9823,2.6929,94.13008332296978,0.03,84.91481159059819,2.927575837434406,-8.049282567611016,91.9823\pm{2.6929},91.9823+-2.6929
40,,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,50.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.894,2.3576,94.14251958711604,0.03,85.92214898644447,2.5655903788797745,-7.047218276394672,91.894\pm{2.3576},91.894+-2.3576
40,,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,70.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,91.7249,2.6041,94.13008332296978,0.03,84.98942917547569,2.8390808411940123,-7.7840422169495405,91.7249\pm{2.6041},91.7249+-2.6041
40,,cub_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,25.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,82.061,3.8016,85.64031756989989,0.01,70.88367276492924,4.6326685999472526,-11.358518359116417,82.061\pm{3.8016},82.061+-3.8016
40,,cub_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,50.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,81.1466,5.8732,85.91646530894029,0.03,64.63583016914049,7.237804454038317,-17.547327485661096,81.1466\pm{5.8732},81.1466+-5.8732
40,,cub_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,70.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,81.4066,5.4221,85.95098377632033,0.03,67.15567828788402,6.660549790370861,-16.199781383133004,81.4066\pm{5.4221},81.4066+-5.4221
40,,aircraft_pl,hiresnet50.in1k_supcon,25.0,-1.0,hiresnet50.in1k_supcon,91.4611,1.4999,93.24932493249324,0.03,88.5988598859886,1.639927661801229,-4.483290628183848,91.4611\pm{1.4999},91.4611+-1.4999
40,,aircraft_pl,hiresnet50.in1k_supcon,50.0,-1.0,hiresnet50.in1k_supcon,91.1281,1.9554,93.33933393339332,0.01,86.46864686468646,2.1458223882283316,-5.84488411614104,91.1281\pm{1.9554},91.1281+-1.9554
40,,aircraft_pl,hiresnet50.in1k_supcon,70.0,-1.0,hiresnet50.in1k_supcon,91.4611,1.6124,93.48934893489348,0.01,88.11881188118812,1.7629093583953592,-4.819502218866464,91.4611\pm{1.6124},91.4611+-1.6124
40,,cars_pl,hiresnet50.in1k_supcon,25.0,-1.0,hiresnet50.in1k_supcon,91.6988,3.1517,94.2295734361398,0.03,85.66098743937322,3.437036899703789,-9.420793757342679,91.6988\pm{3.1517},91.6988+-3.1517
40,,cars_pl,hiresnet50.in1k_supcon,50.0,-1.0,hiresnet50.in1k_supcon,91.5869,3.0641,94.17982837955478,0.03,83.9074741947519,3.3455350703202296,-9.158756945792257,91.5869\pm{3.0641},91.5869+-3.0641
40,,cars_pl,hiresnet50.in1k_supcon,70.0,-1.0,hiresnet50.in1k_supcon,91.9811,2.7567,94.25444596443228,0.01,84.75314015669693,2.9970772090926383,-8.2402627015657,91.9811\pm{2.7567},91.9811+-2.7567
40,,cub_pl,hiresnet50.in1k_supcon,25.0,-1.0,hiresnet50.in1k_supcon,81.3963,4.7916,85.51950293406972,0.01,69.67552640662754,5.88678415990971,-14.316000699935342,81.3963\pm{4.7916},81.3963+-4.7916
40,,cub_pl,hiresnet50.in1k_supcon,50.0,-1.0,hiresnet50.in1k_supcon,81.0131,5.585,85.55402140144977,0.01,66.91404901622369,6.893967155199626,-16.68611336423927,81.0131\pm{5.585},81.0131+-5.585
40,,cub_pl,hiresnet50.in1k_supcon,70.0,-1.0,hiresnet50.in1k_supcon,81.1305,5.1265,85.53676216775975,0.01,68.46738004832585,6.318777341047784,-15.316175350716193,81.1305\pm{5.1265},81.1305+-5.1265
40,,aircraft_pl,hiresnet50.in1k_swav,25.0,-1.0,hiresnet50.in1k_swav,90.9871,1.5527,92.94929492949296,0.0005,88.17881788178818,1.70652155204127,-4.641078131662626,90.9871\pm{1.5527},90.9871+-1.5527
40,,aircraft_pl,hiresnet50.in1k_swav,50.0,-1.0,hiresnet50.in1k_swav,90.9181,1.5389,92.76927692769276,0.0001,88.35883588358836,1.6925760927133506,-4.59964789681298,90.9181\pm{1.5389},90.9181+-1.5389
40,,aircraft_pl,hiresnet50.in1k_swav,70.0,-1.0,hiresnet50.in1k_swav,91.1971,1.4473,93.06930693069307,0.0001,88.62886288628863,1.586994912877766,-4.3260110024313105,91.1971\pm{1.4473},91.1971+-1.4473
40,,cars_pl,hiresnet50.in1k_swav,25.0,-1.0,hiresnet50.in1k_swav,92.5756,0.6266,93.73212287028976,0.0001,91.72988434274345,0.6768563004725423,-1.8730417717985095,92.5756\pm{0.6266},92.5756+-0.6266
40,,cars_pl,hiresnet50.in1k_swav,50.0,-1.0,hiresnet50.in1k_swav,92.8019,0.6774,93.96841188906852,0.0001,91.58064917298844,0.7299014696245659,-2.024788068987041,92.8019\pm{0.6774},92.8019+-0.6774
40,,cars_pl,hiresnet50.in1k_swav,70.0,-1.0,hiresnet50.in1k_swav,92.8168,0.6629,93.94353936077604,0.0001,91.8418107200597,0.7142409625192933,-1.9816647037934714,92.8168\pm{0.6629},92.8168+-0.6629
40,,cub_pl,hiresnet50.in1k_swav,25.0,-1.0,hiresnet50.in1k_swav,84.5806,1.5481,86.22713151536072,5e-05,81.03210217466345,1.8303323803569087,-4.626015038214242,84.5806\pm{1.5481},84.5806+-1.5481
40,,aircraft_pl,hiresnet50.in1k_mocov3,25.0,-1.0,hiresnet50.in1k_mocov3,91.4881,1.228,93.18931893189318,0.0001,89.16891689168916,1.342218116099501,-3.670489341271236,91.4881\pm{1.228},91.4881+-1.228
40,,aircraft_pl,hiresnet50.in1k_mocov3,50.0,-1.0,hiresnet50.in1k_mocov3,91.4641,1.0791,93.009300930093,0.0001,89.28892889288929,1.1798197698542494,-3.2255380474865873,91.4641\pm{1.0791},91.4641+-1.0791
40,,aircraft_pl,hiresnet50.in1k_mocov3,70.0,-1.0,hiresnet50.in1k_mocov3,91.3321,1.0779,92.5892589258926,0.0001,89.04890489048906,1.1802253963207059,-3.2219728395920226,91.3321\pm{1.0779},91.3321+-1.0779
40,,cars_pl,hiresnet50.in1k_mocov3,25.0,-1.0,hiresnet50.in1k_mocov3,92.782,0.4993,93.545578908096,0.0001,92.0159184181072,0.5381641326411115,-1.492576570829643,92.782\pm{0.4993},92.782+-0.4993
40,,cars_pl,hiresnet50.in1k_mocov3,50.0,-1.0,hiresnet50.in1k_mocov3,92.9001,0.5982,93.80674045516729,0.0001,91.97860962566844,0.643937610905426,-1.7882173881831818,92.9001\pm{0.5982},92.9001+-0.5982
40,,cars_pl,hiresnet50.in1k_mocov3,70.0,-1.0,hiresnet50.in1k_mocov3,92.8914,0.5636,93.65750528541226,0.0001,91.9413008332297,0.606697507186841,-1.6846430212649264,92.8914\pm{0.5636},92.8914+-0.5636
40,,cub_pl,hiresnet50.in1k_mocov3,25.0,-1.0,hiresnet50.in1k_mocov3,83.1722,2.2919,85.29513289609942,0.03,79.51328960994132,2.7555834404906094,-6.848086174427116,83.1722\pm{2.2919},83.1722+-2.2919
40,,aircraft_pl,hiresnet50.in1k_spark,25.0,-1.0,hiresnet50.in1k_spark,87.7318,2.3125,90.4890489048905,5e-05,82.65826582658266,2.6358512865361057,-6.911078703120442,87.7318\pm{2.3125},87.7318+-2.3125
40,,aircraft_pl,hiresnet50.in1k_spark,50.0,-1.0,hiresnet50.in1k_spark,87.7108,2.824,91.11911191119113,5e-05,81.33813381338133,3.2197252584697384,-8.439940299719922,87.7108\pm{2.824},87.7108+-2.824
40,,aircraft_pl,hiresnet50.in1k_spark,70.0,-1.0,hiresnet50.in1k_spark,87.2187,2.8001,90.96909690969098,5e-05,81.33813381338133,3.2104362147423697,-8.368199936912944,87.2187\pm{2.8001},87.2187+-2.8001
40,,cars_pl,hiresnet50.in1k_spark,25.0,-1.0,hiresnet50.in1k_spark,87.7291,3.8731,92.12784479542346,5e-05,81.15905981843055,4.414830732967081,-11.575130553347986,87.7291\pm{3.8731},87.7291+-3.8731
40,,cars_pl,hiresnet50.in1k_spark,50.0,-1.0,hiresnet50.in1k_spark,87.4717,5.3942,91.90399204079095,0.01,74.39373212287029,6.166756482608477,-16.120834013115086,87.4717\pm{5.3942},87.4717+-5.3942
40,,cars_pl,hiresnet50.in1k_spark,70.0,-1.0,hiresnet50.in1k_spark,87.999,4.4279,92.52580524810348,5e-05,79.76619823405049,5.031761412359582,-13.233382331351995,87.999\pm{4.4279},87.999+-4.4279
40,,cub_pl,hiresnet50.in1k_spark,25.0,-1.0,hiresnet50.in1k_spark,71.9296,6.3783,78.59855022437004,0.01,60.010355540214015,8.8673709347754,-19.04611492084035,71.9296\pm{6.3783},71.9296+-6.3783
40,,cub_pl,hiresnet50.in1k_spark,50.0,-1.0,hiresnet50.in1k_spark,71.0373,6.9029,77.61477390403866,5e-05,59.302726958923024,9.717251254486257,-20.611440417213505,71.0373\pm{6.9029},71.0373+-6.9029
40,,cub_pl,hiresnet50.in1k_spark,70.0,-1.0,hiresnet50.in1k_spark,71.6931,6.664,78.18432861580946,0.01,58.64687607870211,9.29519822342689,-19.899103886056874,71.6931\pm{6.664},71.6931+-6.664
40,,aircraft_pl,hivit_base_patch16_224.orig_in21k,25.0,-1.0,hivit_base_patch16_224.orig_in21k,83.825,5.6587,89.31893189318932,0.01,72.24722472247225,6.750627798549812,-16.908644936589464,83.825\pm{5.6587},83.825+-5.6587
40,,aircraft_pl,hivit_base_patch16_224.orig_in21k,50.0,-1.0,hivit_base_patch16_224.orig_in21k,79.2709,14.5982,88.74887488748875,0.01,40.17401740174017,18.41552974235937,-43.61032816998207,79.2709\pm{14.5982},79.2709+-14.5982
40,,aircraft_pl,hivit_base_patch16_224.orig_in21k,70.0,-1.0,hivit_base_patch16_224.orig_in21k,78.7879,15.2591,89.13891389138914,0.01,39.18391839183919,19.367378835422546,-45.58376709537179,78.7879\pm{15.2591},78.7879+-15.2591
40,,cars_pl,hivit_base_patch16_224.orig_in21k,25.0,-1.0,hivit_base_patch16_224.orig_in21k,84.9286,9.9694,91.65526675786592,0.03,59.49508767566223,11.73861740616903,-29.790954538866263,84.9286\pm{9.9694},84.9286+-9.9694
40,,cars_pl,hivit_base_patch16_224.orig_in21k,50.0,-1.0,hivit_base_patch16_224.orig_in21k,78.6731,23.9791,91.59308543713468,0.03,12.883969655515482,30.47943503658027,-71.63250971066286,78.6731\pm{23.9791},78.6731+-23.9791
40,,cars_pl,hivit_base_patch16_224.orig_in21k,70.0,-1.0,hivit_base_patch16_224.orig_in21k,86.1723,6.7668,91.85424698420594,0.03,69.95398582265888,7.852630705258319,-20.22184081317787,86.1723\pm{6.7668},86.1723+-6.7668
40,,cub_pl,hivit_base_patch16_224.orig_in21k,25.0,-1.0,hivit_base_patch16_224.orig_in21k,80.9355,14.5356,90.83534691059717,0.03,47.06593027269589,17.959556400861388,-43.427348060188514,80.9355\pm{14.5356},80.9355+-14.5356
40,,cub_pl,hivit_base_patch16_224.orig_in21k,50.0,-1.0,hivit_base_patch16_224.orig_in21k,84.5185,8.893,90.81808767690714,0.03,62.47842595788747,10.521920161417977,-26.573677776534165,84.5185\pm{8.893},84.5185+-8.893
40,,cub_pl,hivit_base_patch16_224.orig_in21k,70.0,-1.0,hivit_base_patch16_224.orig_in21k,81.0338,13.5958,90.73179150845702,0.03,50.96651708664135,16.777950647162776,-40.61966755091219,81.0338\pm{13.5958},81.0338+-13.5958
40,,aircraft_pl,hideit_base_patch16_224.fb_in1k,25.0,-1.0,hideit_base_patch16_224.fb_in1k,87.0954,4.4115,91.32913291329132,0.01,76.53765376537653,5.065105594467248,-13.183767261992255,87.0954\pm{4.4115},87.0954+-4.4115
40,,aircraft_pl,hideit_base_patch16_224.fb_in1k,50.0,-1.0,hideit_base_patch16_224.fb_in1k,86.8754,4.1636,91.83918391839184,0.01,78.15781578157815,4.7926000011883625,-12.442838679552944,86.8754\pm{4.1636},86.8754+-4.1636
40,,aircraft_pl,hideit_base_patch16_224.fb_in1k,70.0,-1.0,hideit_base_patch16_224.fb_in1k,86.8487,4.2416,91.32913291329132,0.01,77.70777077707771,4.883934309274698,-12.67605880924493,86.8487\pm{4.2416},86.8487+-4.2416
40,,cars_pl,hideit_base_patch16_224.fb_in1k,25.0,-1.0,hideit_base_patch16_224.fb_in1k,86.877,11.2607,92.93620196492974,0.03,57.11976122372839,12.961677929670442,-33.65252535867288,86.877\pm{11.2607},86.877+-11.2607
40,,cars_pl,hideit_base_patch16_224.fb_in1k,50.0,-1.0,hideit_base_patch16_224.fb_in1k,82.4137,25.8008,92.91132943663725,0.03,13.717199353314264,31.306446579336907,-77.08937664372085,82.4137\pm{25.8008},82.4137+-25.8008
40,,cars_pl,hideit_base_patch16_224.fb_in1k,70.0,-1.0,hideit_base_patch16_224.fb_in1k,83.1516,23.067,92.998383285661,0.01,21.80077104837707,27.740877073956344,-68.92356203730243,83.1516\pm{23.067},83.1516+-23.067
40,,cub_pl,hideit_base_patch16_224.fb_in1k,25.0,-1.0,hideit_base_patch16_224.fb_in1k,77.0349,19.4085,88.38453572661373,0.03,24.387297204004145,25.194476019723005,-57.97364598873183,77.0349\pm{19.4085},77.0349+-19.4085
40,,cub_pl,hideit_base_patch16_224.fb_in1k,50.0,-1.0,hideit_base_patch16_224.fb_in1k,77.6407,17.7187,88.67794269934414,0.03,29.841215050051776,22.821455736550387,-52.92797389493269,77.6407\pm{17.7187},77.6407+-17.7187
40,,cub_pl,hideit_base_patch16_224.fb_in1k,70.0,-1.0,hideit_base_patch16_224.fb_in1k,78.7332,14.258,88.41905419399379,0.03,41.75008629616845,18.109281287014863,-42.59294207241001,78.7332\pm{14.258},78.7332+-14.258
40,,aircraft_pl,hivit_base_patch16_224_miil.in21k,25.0,-1.0,hivit_base_patch16_224_miil.in21k,83.005,6.6363,89.88898889888989,0.01,69.27692769276928,7.9950187581748935,-19.8288378972064,83.005\pm{6.6363},83.005+-6.6363
40,,aircraft_pl,hivit_base_patch16_224_miil.in21k,50.0,-1.0,hivit_base_patch16_224_miil.in21k,77.1827,21.0082,90.12901290129012,0.01,19.711971197119716,27.21875801984129,-62.75234437843499,77.1827\pm{21.0082},77.1827+-21.0082
40,,aircraft_pl,hivit_base_patch16_224_miil.in21k,70.0,-1.0,hivit_base_patch16_224_miil.in21k,76.1446,24.3924,89.88898889888989,0.01,8.94089408940894,32.034256529800075,-72.8567408253227,76.1446\pm{24.3924},76.1446+-24.3924
40,,cars_pl,hivit_base_patch16_224_miil.in21k,25.0,-1.0,hivit_base_patch16_224_miil.in21k,76.3873,27.058,91.9164283049372,0.01,4.576545205820172,35.4221258785067,-80.81975851371277,76.3873\pm{27.058},76.3873+-27.058
40,,cars_pl,hivit_base_patch16_224_miil.in21k,50.0,-1.0,hivit_base_patch16_224_miil.in21k,84.5003,9.4872,92.51336898395722,0.03,61.88285039174232,11.227403849545004,-28.349285477625102,84.5003\pm{9.4872},84.5003+-9.4872
40,,cars_pl,hivit_base_patch16_224_miil.in21k,70.0,-1.0,hivit_base_patch16_224_miil.in21k,75.2668,27.4125,92.07809973883845,0.03,4.588981469966422,36.4204351379493,-81.8732378356234,75.2668\pm{27.4125},75.2668+-27.4125
40,,cub_pl,hivit_base_patch16_224_miil.in21k,25.0,-1.0,hivit_base_patch16_224_miil.in21k,79.0818,15.8087,90.1449775629962,0.03,40.83534691059717,19.99037272505081,-47.22634126386935,79.0818\pm{15.8087},79.0818+-15.8087
40,,cub_pl,hivit_base_patch16_224_miil.in21k,50.0,-1.0,hivit_base_patch16_224_miil.in21k,83.3199,8.8889,89.95512599240594,0.01,61.2185018985157,10.668428199598406,-26.56008987610732,83.3199\pm{8.8889},83.3199+-8.8889
40,,cub_pl,hivit_base_patch16_224_miil.in21k,70.0,-1.0,hivit_base_patch16_224_miil.in21k,80.0621,14.3837,90.12771832930618,0.03,46.41007939247498,17.965654293219316,-42.97140169078498,80.0621\pm{14.3837},80.0621+-14.3837
40,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in1k,73.1293,33.23,91.68916891689167,0.01,7.050705070507051,45.44000508233992,-99.2354904871562,73.1293\pm{33.23},73.1293+-33.23
40,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1.0,hideit3_base_patch16_224.fb_in1k,86.692,6.4759,92.34923492349236,0.01,71.04710471047105,7.469957882159423,-19.352868650556925,86.692\pm{6.4759},86.692+-6.4759
40,,aircraft_pl,hideit3_base_patch16_224.fb_in1k,70.0,-1.0,hideit3_base_patch16_224.fb_in1k,86.1086,7.1842,92.01920192019202,0.01,68.40684068406841,8.343128998086488,-21.46902615782131,86.1086\pm{7.1842},86.1086+-7.1842
40,,cars_pl,hideit3_base_patch16_224.fb_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in1k,73.4946,36.1277,93.11030966297724,0.03,4.054222111677652,49.15697026963993,-107.89157189753656,73.4946\pm{36.1277},73.4946+-36.1277
40,,cars_pl,hideit3_base_patch16_224.fb_in1k,50.0,-1.0,hideit3_base_patch16_224.fb_in1k,82.6569,24.7958,93.446088794926,0.01,16.689466484268127,29.998494178475266,-74.08752593033037,82.6569\pm{24.7958},82.6569+-24.7958
40,,cars_pl,hideit3_base_patch16_224.fb_in1k,70.0,-1.0,hideit3_base_patch16_224.fb_in1k,69.214,39.9918,93.20979977614724,0.03,3.9920407909464,57.77985558262252,-119.39749789178687,69.214\pm{39.9918},69.214+-39.9918
40,,cub_pl,hideit3_base_patch16_224.fb_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in1k,82.6947,6.7248,88.43631342768381,0.01,67.2074559889541,8.13211402012348,-20.093170907650833,82.6947\pm{6.7248},82.6947+-6.7248
40,,aircraft_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,75.6796,30.1159,92.52925292529252,0.01,3.3903390339033903,39.794016440241315,-89.9498789794902,75.6796\pm{30.1159},75.6796+-30.1159
40,,aircraft_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,50.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,72.6943,34.5375,92.34923492349236,0.01,5.8505850585058505,47.51064928445041,-103.13745169914012,72.6943\pm{34.5375},72.6943+-34.5375
